Id,Type,Created_At,Author,Content,User_Mentions,Roles_Mentions,Replied_User,Reference_Message,Reactions
975795243322597468,DEFAULT,1652718115407,danielo#2815,"Just had a chat with a sun-unit at CanuDAO. They build bots for discord and have a few open-source ones listed here so maybe we can recycle some bits of the code: https://www.notion.so/Product-Team-23947a6f437249d0ab3bff7dae4b597e

If you want to speak with them in the future, just let me know and I introduce you

cc thegadget.eth#3374",thegadget.eth#3374,,,,"sepehr#3795,katerinabc#6667,👍&sepehr#3795,🙏"
975770252124246099,THREAD_CREATED,1652712157041,katerinabc#6667,Coordinape to account for project contribution,,,,,
975767375133691954,THREAD_CREATED,1652711471113,Technoshaman#5921,Members' satisfaction,,,,,
975762788041519154,DEFAULT,1652710377465,MrSmith#7206,"Hi team, apologies I could not join the catch up today because of  last minute work stuff, but I got in touch with the community manager from X2Y2 (NFT marketplace, not a DAO though) who's keen to tell us more about his job and how he maintains the community. If anyone wants to join I am talking to him tomorrow at 2.30pm UK time. Let me know and I'll invite you (or danielo#2815 is there a way to add this to the calendar? or some ways to make it more visible?) 
Thanks all",danielo#2815,,,,"WaKa#6616,katerinabc#6667,👌"
975741841251131422,DEFAULT,1652705383361,danielo#2815,Technoshaman#5921 here,Technoshaman#5921,,,,"Technoshaman#5921,👍"
975719732743393340,DEFAULT,1652700112282,danielo#2815,"**Proposal to start using a coordinape circle to account for contributions**

Starting this week and with a weekly cadence, I propose we start using a coordinape circle with weekly epochs to account for contributions to the project. This would require us to use the tool at the end of each week to fill in our contributions and distribute Give accordingly.

Please react to this proposal:
🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don’t commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread
🔸 I am not comfortable voting: I read the proposal but don't feel comfortable voting on it

@Community Analytics - Supporter",,@Community Analytics - Supporter,,,"MrSmith#7206,WaKa#6616,danielo#2815,katerinabc#6667,thegadget.eth#3374,🤙&Technoshaman#5921,noturhandle#0510,👍"
975718756095492139,THREAD_CREATED,1652699879431,danielo#2815,What's Community,,,,,
975716225621581884,DEFAULT,1652699276119,MEE6#4876,"GG katerinabc#6667, you just advanced to level 6!",katerinabc#6667,,,,"danielo#2815,🚀"
975716224153583716,DEFAULT,1652699275769,katerinabc#6667,"Tasks from today's meeting:
1. Can everyone please make sure you are in DeWork - Research Analytics board.
2. I would like input into how I explain metrics. This will help the group adopt a language that is not too technical. https://www.notion.so/Metrics-88bdd8bff0ed4ecf837494046fc2571a",,,,,
975713507007954974,DEFAULT,1652698627951,danielo#2815,"We agreed to gather literature review on what community means and review the user research and discuss all that next week to create an understanding of what community is.
Please fill this lettuce meet to join this workshop next week:
https://lettucemeet.com/l/N2YvX",,,,,
975711566613843989,DEFAULT,1652698165325,Dework#9886,katerinabc#6667,katerinabc#6667,,,,
975709995180122202,DEFAULT,1652697790666,Dework#9886,Elaheh#4125,Elaheh#4125,,,,
975701017796702208,DEFAULT,1652695650291,katerinabc#6667,"I think there is a problem between Google calendar and sesh bot. Are we meeting now (11GMT), at 12GMT or at 3pm GMT",,,,,
975697446225203241,DEFAULT,1652694798762,MEE6#4876,"GG thegadget.eth#3374, you just advanced to level 2!",thegadget.eth#3374,,,,
975697444807516160,DEFAULT,1652694798424,thegadget.eth#3374,"Hello, Everyone. unfortunately. I have an exam this week and won't attend today's daily. this week I did research regarding current analytics tools and also participated in a research meeting with daniel. will prepare a notion doc for research result soon katerinabc#6667 Elaheh#4125 danielo#2815 MrSmith#7206 WaKa#6616","katerinabc#6667,Elaheh#4125,danielo#2815,MrSmith#7206,WaKa#6616",,,,"katerinabc#6667,👍&Elaheh#4125,🤞"
975657223990685696,REPLY,1652685209034,WaKa#6616,"Going down the typical list of analytics areas for DAO *Health*, often starting with Financial or Governance, Community is mentioned close to the end and mostly not revisited much after. We don't even have a good way to talk about the state of the community, beyond counting some gross number, like total signups, to claim that the organization is *growing*. All while knowing full well that it's a poor indicator of the group blossoming and prospering.

Considering an individual member, all we manage is, Are they *happy*?, rather than something closer to, Are they *satisfied*? Most DAO <> member interactions are not about relaxation and entertainment. But with no clarity on why they did come, and what may keep them coming back, we cannot expand on whether they are getting it, and in a way that works for the DAO.",,,katerinabc#6667,972118008682123314,
975034306038743093,THREAD_CREATED,1652536693821,danielo#2815,community across Dao types,,,,,
974973153522642947,THREAD_CREATED,1652522113925,noturhandle#0510,Aragon Forum,,,,,
974805868866584639,THREAD_CREATED,1652482230155,WaKa#6616,Grant Proposal Machine,,,,,
974741857915506749,DEFAULT,1652466968755,noturhandle#0510,"Hey, team.

For anyone who doesn't know me, I volunteered to help Daniel get RnDAO's grant proposal submission machine up-and-running.

So far, I've updated the list of targets and standardised the metadata/funnel, built a version-controlled proposal builder using Gitbook, and submitted the ENS, Aptos, Aragon, and Polygon proposals: 
- https://noturhandle.gitbook.io/rndao/
- https://www.notion.so/Grants-Biz-Dev-ba836b1f437f42f8a669cccbf8ababa7

Once proposals are submitted, I'll act as coordinator for the team to collectively respond to any questions from the grant-maker and help bring proposals to a close.

---

We submitted a proposal to the ENS DAO yesterday and now have a number of responses here: https://discuss.ens.domains/t/research-proposal-real-time-community-health-analytics/12640

Some positive, some less so. And a few suggested improvements we could make to the template.

I'm adding the questions here: https://www.notion.so/ENS-f2db167f47ac48db97d83c00f4cb6b23

danielo#2815 katerinabc#6667 thegadget.eth#3374 can you please provide responses ASAP? 

Once I have suitable responses for all questions, I'll collate them into a single response and respond on the respective forum. 

I assume we want to respond as soon as possible so I'll expect a 1-2 day turnaround (questions -> answers -> response) with a view to respond on Monday.

Please let me know if this workflow doesn't work for anyone or if any of my assumptions are incorrect.

Please feel free to reach out directly if I can provide any further clarity. 🙏","danielo#2815,katerinabc#6667,thegadget.eth#3374",,,,"WaKa#6616,RayKanani#0819,💜&WaKa#6616,katerinabc#6667,thegadget.eth#3374,👍&Elaheh#4125,🙌"
974672916832714812,DEFAULT,1652450531920,thegadget.eth#3374,And we need to have a more clear vision about who is our direct user (In terms of dao type),,,,,
974672653581443132,DEFAULT,1652450469156,thegadget.eth#3374,because It seems their definition of dao analytics are way diffrent,,,,,
974671725813977088,DEFAULT,1652450247959,thegadget.eth#3374,"danielo#2815 
Feel we need to categorize daos, based on size and industry then try to find daos from all specified subjects to interview",danielo#2815,,,,
974669988797509685,THREAD_CREATED,1652449833822,Elaheh#4125,Project Description,,,,,
974645934388555796,DEFAULT,1652444098804,katerinabc#6667,"Anyone happy to facilitate's Monday's call? If yes, please add your name in notion. 

To everyone: Let the group know in notion (meetings section) what you like to discuss",,,,,"danielo#2815,Elaheh#4125,❤️"
974643582122197015,THREAD_CREATED,1652443537980,WaKa#6616,Leadership User Research,,,,,
974639362706915399,DEFAULT,1652442531993,UniPuff 🜐🐙#9571,LilyHG#3421 MrSmith#7206 I'd like to participate too in the Leadership User Research interviews.,"LilyHG#3421,MrSmith#7206",,,,
974362117958410293,THREAD_CREATED,1652376431694,danielo#2815,Polygon Proposal,,,,,
974354975872417812,DEFAULT,1652374728888,noturhandle#0510,"Waiting to hear back from PolygonDAO on where exactly to post the proposal. 

They seem to be set up to fund development projects.",,,,,
974354736654454805,DEFAULT,1652374671854,noturhandle#0510,"Aragon Proposal now live:
https://forum.aragon.org/t/real-time-community-health-analytics/3472",,,,,"WaKa#6616,danielo#2815,Elaheh#4125,RayKanani#0819,✨&WaKa#6616,paulofonseca#1987,🙌&WaKa#6616,katerinabc#6667,👍"
974352300187471892,DEFAULT,1652374090955,MEE6#4876,"GG noturhandle#0510, you just advanced to level 4!",noturhandle#0510,,,,
974352296450347129,DEFAULT,1652374090064,noturhandle#0510,"@here 

ENS Proposal now live: https://discuss.ens.domains/t/research-proposal-real-time-community-health-analytics/12640",,,,,"WaKa#6616,RayKanani#0819,✨&WaKa#6616,paulofonseca#1987,🙌&WaKa#6616,katerinabc#6667,👍"
974309894645743667,DEFAULT,1652363980686,Dework#9886,noturhandle#0510 danielo#2815,"noturhandle#0510,danielo#2815",,,,
974309855294787625,DEFAULT,1652363971304,Dework#9886,noturhandle#0510 danielo#2815,"noturhandle#0510,danielo#2815",,,,
973955098751418401,THREAD_CREATED,1652279390753,danielo#2815,What to measure,,,,,
973947773047160832,DEFAULT,1652277644169,Dework#9886,,,,,,
973898634804469840,DEFAULT,1652265928699,WaKa#6616,"Folks, are any kinda needs / requirements for the data sources arising or getting captured for the CA project so far, please? Commonly people format whatever stats their system happens to capture and present those as THE metrics.

But if you had your pick, what would you wanna know?

If helpful, you could work through use cases or participant stories, or simply say it like you see it.",,,,,
973884586390069248,DEFAULT,1652262579296,danielo#2815,User Research,,,,,
973884241899290677,THREAD_CREATED,1652262497163,danielo#2815,Notion page,,,,,
973883974713765891,THREAD_CREATED,1652262433461,danielo#2815,Notion page reorg,,,,,
973853821484806144,DEFAULT,1652255244371,Elaheh#4125,"MrSmith#7206 and I will organize the project Notion page today at 2 PM UTC. If anyone has any suggestions, we'd appreciate hearing from you.",MrSmith#7206,,,,"WaKa#6616,danielo#2815,👌"
973660781558255696,DEFAULT,1652209220066,danielo#2815,"Update on the grant status, we have 3 grants on the works, just waiting for Sam to give his blessing from a risk perspective to submit them",,,,,"James | Aptos Labs#0357,WaKa#6616,noturhandle#0510,Elaheh#4125,RayKanani#0819,🔥&WaKa#6616,💪"
973188244701319231,THREAD_CREATED,1652096558500,Elaheh#4125,ENS Proposal,,,,,
973001216617480262,DEFAULT,1652051967530,paulofonseca#1987,there is a proposal in the ENS forums to do a “DAO Health Survey” https://discuss.ens.domains/t/prfpv1-request-for-proposal-for-dedicated-ens-research-development-analytics-working-group/12504,,,,,"MrSmith#7206,WaKa#6616,noturhandle#0510,Elaheh#4125,katerinabc#6667,👍&WaKa#6616,✅"
972489460333838429,THREAD_CREATED,1651929955324,Elaheh#4125,Meeting Record,,,,,
972321008277159960,THREAD_CREATED,1651889793224,danielo#2815,DeWork notifications.,,,,,
972298093557059636,DEFAULT,1651884329929,WaKa#6616,"Is this the dreaded Dework 'spam'? Or just the portion related to this thread on Community Analytics, please.",,,,,
972152829647147050,DEFAULT,1651849696314,Dework#9886,noturhandle#0510 danielo#2815,"noturhandle#0510,danielo#2815",,,,
972152701989318686,DEFAULT,1651849665878,Dework#9886,noturhandle#0510 danielo#2815,"noturhandle#0510,danielo#2815",,,,
972152677276459008,DEFAULT,1651849659986,Dework#9886,noturhandle#0510 danielo#2815,"noturhandle#0510,danielo#2815",,,,
972149473532858419,DEFAULT,1651848896154,Dework#9886,noturhandle#0510 danielo#2815,"noturhandle#0510,danielo#2815",,,,
972148612719071243,DEFAULT,1651848690920,Dework#9886,noturhandle#0510 danielo#2815,"noturhandle#0510,danielo#2815",,,,
972133696696111154,REPLY,1651845134663,katerinabc#6667,I added you as facilitator in the notion doc (meetings section).,,,thegadget.eth#3374,971850830149976104,
972133232466346054,DEFAULT,1651845023982,katerinabc#6667,"> The key thing that we're missing I feel is to get a list of their Jobs To Be Done so we can then understand pains and desires related to those, and then tailor the functionalities of the tool to those.

danielo#2815 Do you have ideas why you are missing the Jobs To Be Done? 

(Original message): https://discord.com/channels/915914985140531240/971828654785069067/972118246947971103",danielo#2815,,,,
972124185969197136,DEFAULT,1651842867129,Dework#9886,noturhandle#0510,noturhandle#0510,,,,
972124109519609917,DEFAULT,1651842848902,Dework#9886,noturhandle#0510,noturhandle#0510,,,,
972121382773198928,DEFAULT,1651842198795,Dework#9886,noturhandle#0510 danielo#2815,"noturhandle#0510,danielo#2815",,,,
972121333469155379,DEFAULT,1651842187040,Dework#9886,noturhandle#0510 danielo#2815,"noturhandle#0510,danielo#2815",,,,
972120069494677505,DEFAULT,1651841885685,Dework#9886,noturhandle#0510 danielo#2815,"noturhandle#0510,danielo#2815",,,,
972118245870018570,THREAD_CREATED,1651841450899,danielo#2815,Next meeting,,,,,
972118008682123314,REPLY,1651841394349,katerinabc#6667,">Community, perhaps the subject least conducive to quantitative measures or to automated metric collection

Why do you think so?",,,WaKa#6616,971898274510413874,
972117265044627477,THREAD_CREATED,1651841217052,danielo#2815,Surveys in Notion,,,,,
971898274510413874,DEFAULT,1651789005640,WaKa#6616,"Community [Health] Analytics is often listed as one of key areas of DAO Health measures. Some of the quantitative DAO Health measures will show-up in general DAO Analytics {governance & proposals} and even in DeFi Analytics {tokenomics & markets}. Could we have a location for capturing the links or findings?

Totally love our specific focus on Community, perhaps the subject least conducive to quantitative measures or to automated metric collection, and readily forgotten.

Presently, external survey work has been captured in the second half of Business Case and Market Research, while the link to the talentDAO survey is in the table in Metrics. Surveys deserve a page of their own, as one of key assessment tools, with a potential to reach beyond gathering readily quantifiable Metrics.",,,,,"danielo#2815,🧠"
971850830149976104,REPLY,1651777694023,thegadget.eth#3374,Would like to volunteer as facilitator 👋,,,katerinabc#6667,971828654785069067,"danielo#2815,👍"
971828654785069067,DEFAULT,1651772407004,katerinabc#6667,"Next meeting (May 9th)

Please take a loot at the proposed agenda for the kickoff meeting next week and add suggestions/feedback/ideas as appropriate

and add your name on the 
- Facilitator:
- Note taker:
sections if you want to volunteer

https://intelligent-glove-386.notion.site/CA-project-Meetings-44c91a8df317417d9b9caac8d08c79dc",,,,,
971734195292483627,THREAD_CREATED,1651749886106,katerinabc#6667,GitHub - talentDAODAOHealthSurvey,,,,,
971711844039405598,DEFAULT,1651744557152,Elaheh#4125,"Talent DAO has recently developed an open-source DAO health survey. They have scheduled a meeting for tomorrow 4:00 pm UTC to decide what comes next. It would be helpful for our team to participate.

`GitHub repository`: https://github.com/talentDAO/DAOHealthSurvey",,,,,"WaKa#6616,✅"
971538388702330890,DEFAULT,1651703202177,Dework#9886,danielo#2815,danielo#2815,,,,
971531279956848673,THREAD_CREATED,1651701507320,danielo#2815,Aptos grant,,,,,
971529870775549973,DEFAULT,1651701171345,Dework#9886,noturhandle#0510,noturhandle#0510,,,,
971529864375070800,DEFAULT,1651701169819,Dework#9886,danielo#2815,danielo#2815,,,,
971516758697599066,DEFAULT,1651698045182,Dework#9886,danielo#2815,danielo#2815,,,,
971470725309403166,DEFAULT,1651687069967,Dework#9886,,,,,,
971469234322436117,DEFAULT,1651686714488,Dework#9886,thegadget.eth#3374,thegadget.eth#3374,,,,
971469233487757352,DEFAULT,1651686714289,Dework#9886,danielo#2815,danielo#2815,,,,
971440277497712710,DEFAULT,1651679810643,danielo#2815,"For LilyHG#3421, MrSmith#7206, and thegadget.eth#3374 if you're happy to help source more Community Managers for the pre-eliminary user research, Here is the tweet where you can see a list of people to reach out to:
<https://twitter.com/_Daniel_Ospina/status/1517516826447654913>
(I gave a heart to the posts where I had reached out to the people and also added them to our CRM so we don't reach out to the same person twice <https://intelligent-glove-386.notion.site/User-Research-77693682afd043c79f1b5f4635eaab7e>
and see the questionnaire I'm using below the CRM table)

I'm adding LilyHG#3421 and thegadget.eth#3374 who requested it to the calls I have scheduled (about 4 more next week). But ideally, you folx can reach out to a few more people n your own and before the end of next week we have a good grasp of pain points and what sort of questions we should research (from thegadget.eth#3374 experience, let's not build all these flashy features when what people want are some basics they really need). 🙂","LilyHG#3421,MrSmith#7206,thegadget.eth#3374,LilyHG#3421,thegadget.eth#3374,thegadget.eth#3374",,,,"MrSmith#7206,LilyHG#3421,thegadget.eth#3374,👍"
971371812183220244,DEFAULT,1651663487240,Dework#9886,danielo#2815,danielo#2815,,,,
971321716838125621,THREAD_CREATED,1651651543579,Elaheh#4125,CA meeting,,,,,
971266515510898728,DEFAULT,1651638382557,James | Aptos Labs#0357,Excited to learn more!,,,,,"danielo#2815,❤️"
971266448666263582,DEFAULT,1651638366620,James | Aptos Labs#0357,Hey! Glad to see this project spring to life 🌱,,,,,
971161110889787432,DEFAULT,1651613252137,MrSmith#7206,"Hi everyone, it was a great session yesterday, kicking off this interesting project! As I mentioned, here is a proposed structure to navigate and deliver this project, split into 2 streams of work:
1. **Project Management**: How to create the conditions that will lead this project to succeed
2. **Outcome Management**: What do we need to deliver to create an impactful outcome

LINK TO NOTION: https://www.notion.so/Proposed-project-structure-4054698ac28f44638eb2f90fc2dc1da9

In terms of the next steps I believe we could collaborate on 2 things:
1. Defining the challenges and deliverables for each step
2. Expressing our interest in contributing to specific challenges / steps

This should give us a starting point where:
- we know where we're going
- we know who wants to do what
Which will ease things later to fill in the gaps, and help us break the project down into actionable tasks.

Please have a look and let me know what you think. If there is consensus on this approach I would suggest also restructuring the Notion project page to reflect this.

Thanks all!",,,,,"Elaheh#4125,☑️&danielo#2815,❤️&danielo#2815,katerinabc#6667,👍"
971063733524774993,DEFAULT,1651590035564,danielo#2815,"Helpful document by Ray to help us orient in the project journey 
https://intelligent-glove-386.notion.site/Project-lifecycle-8deaeb360b6c45bfa51e59cb2539c171

(feel free to add any comments or suggestions to improve the document too, so it may serve all RnDAO projects)",,,,,"paulofonseca#1987,🔖&Elaheh#4125,katerinabc#6667,👍"
970948109662289950,DEFAULT,1651562468687,katerinabc#6667,We are trying to find a recurrent meeting time most people can attend most times. Originally this was Monday 15-16h UTC+0 (London time). Please indicate your time availability here https://lettucemeet.com/l/eYEJd,,,,,"danielo#2815,Elaheh#4125,mehrdad_mms#8600,✅"
970788899666403389,DEFAULT,1651524510066,katerinabc#6667,"*(Thanks Elaheh#4125 for pointing out that I posted the message in the wrong channel)*

Thanks to everyone for joining the call and apologizes for going over time. Below a summary of the call. If something isn't captured, please let me know. See notion for more information. 

Decision: We are solving a problem that is happening inside a DAO

Next meeting: Katerina will send out a lettucemeet to find another spot. Our goal is to have a recurrent meeting. 

Tasks: User research:
Daniel started it and needs help. Have a look at notion  (DAO Community Analytics/ User Research) to see what has been done. 
Way you can contribute:
1. Ask Daniel to shadow meetings to get to know how he does it and then lead some calls
2. Reach out to your network to find other people to interview

Task: Academic research
Katerina will look at scientific literature on (online) communities and compile a list of metrics that have been used to measure community health
Ways you can contribute:
- Add metrics
- Review metrics in Notion (DAO Community Analytics/ metrics)

Technical documentation
Sepeher is reviewing technical document about how to build a bot.
Ways you can contribute:
Review the information, add links to example bots (with available code) that would help us building the MVP

Project Management
Armand will create a project management document in Notion (if you don't have edit rights, ask Daniel)

Notion: https://www.notion.so/Meetings-44c91a8df317417d9b9caac8d08c79dc
Miro:  https://miro.com/app/board/uXjVOUBXbkQ=/?moveToWidget=3458764524453526079&cot=14",Elaheh#4125,,,,"danielo#2815,Elaheh#4125,🙌"
970741340218474607,DEFAULT,1651513171010,Dework#9886,,,,,,
970741000937029662,DEFAULT,1651513090119,Dework#9886,,,,,,
970740807520878593,DEFAULT,1651513044005,Dework#9886,,,,,,
970739841086140448,DEFAULT,1651512813589,danielo#2815,"Also, don't forget to register on Dework where we'll keep track of tasks:
https://app.dework.xyz/i/2u5HNU54HOkm2mORvBdb4Q",,,,,
970738177885233213,DEFAULT,1651512417051,danielo#2815,"@Community Analytics - Supporter DM me your email if you want me to add you to the user research calls I have already booked,

And if you want to reach out to folx and ask them for a research call, the CRM is here <https://intelligent-glove-386.notion.site/User-Research-77693682afd043c79f1b5f4635eaab7e> and below it you can see the  questions I'm using to guide the interviews.

If you're not well versed in user research, let me know to give you a quick training before you do some 🙂",,@Community Analytics - Supporter,,,
970702869420470292,APPLICATION_COMMAND,1651503998857,MEE6#4876,<:CHECK6:403540120181145611>,,,,,
970690048976646204,APPLICATION_COMMAND,1651500942225,MEE6#4876,,,,,,
970622774475391010,THREAD_CREATED,1651484902734,danielo#2815,Facilitator role,,,,,
969961536179294228,REPLY,1651327251239,katerinabc#6667,Is there a format for the facilitator role,,,danielo#2815,969174466691231764,
969174466691231764,DEFAULT,1651139599250,danielo#2815,"Started a page for our meetings agendas and the link:
https://intelligent-glove-386.notion.site/CA-project-Meetings-44c91a8df317417d9b9caac8d08c79dc

Please take a loot at the proposed agenda for the kickoff meeting next week and add suggestions/feedback/ideas as appropriate

and add your name on the 
- Facilitator:
- Note taker:
sections if you want to volunteer",,,,,
969164458918285324,THREAD_CREATED,1651137213211,danielo#2815,Requirements,,,,,
969156121929588736,DEFAULT,1651135225518,sepehr#3795,"but, That's an optimistic guess, Team might face some challenges (e.g. data fetching limitations) during the implementation that need more time to solve",,,,,
969155213443334194,DEFAULT,1651135008918,sepehr#3795,From my perspective it can take 3 week to 1 month. 2 week for pulse servey. 1 or 2 week for interaction data (depends on output format),,,,,
969153662754627624,REPLY,1651134639205,sepehr#3795,For MVP I mean,,,sepehr#3795,969153611479253022,
969153611479253022,REPLY,1651134626980,sepehr#3795,"Ah, Now I see. Katerina added the interaction part. Is that finalized?",,,danielo#2815,969152774547861604,
969152774547861604,REPLY,1651134427440,danielo#2815,Have you seen the product section in the notion doc? We started mapping the requirements for the MVP there,,,sepehr#3795,969137334610190356,
969137334610190356,REPLY,1651130746272,sepehr#3795,If we can determine the explicit list of features. Yes It's possible,,,danielo#2815,968915343223439370,
968915344678871120,DEFAULT,1651077819748,MEE6#4876,"GG danielo#2815, you just advanced to level 19!",danielo#2815,,,,
968915343223439370,DEFAULT,1651077819401,danielo#2815,"based on current requirements, could we estimate the number of hours to build the tool?
it doesn't need to be too precise",,,,,
968915199803416656,DEFAULT,1651077785207,danielo#2815,and would like some more details on the budget breakdown,,,,,
968915154152615987,DEFAULT,1651077774323,danielo#2815,he gave me some positive feedback on the draft grant proposal,,,,,
968915085068226630,DEFAULT,1651077757852,danielo#2815,I just had a call with the community manager of a new L1,,,,,
968112951389204501,DEFAULT,1650886514280,danielo#2815,"I created this lettucemeet so we can agree a time for a weekly 1h sync call:
https://lettucemeet.com/l/9wNem",,,,,"paulofonseca#1987,sepehr#3795,Elaheh#4125,✅"
