Id,Type,Created_At,Author,Content,User_Mentions,Roles_Mentions,Replied_User,Reference_Message,Reactions
961958308980338779,DEFAULT,1649419133182,danielo#2815,"**Proposal: Reorganise Discord to further divide into Teams**

A quick analysis of wokstream membership <https://sobol.io/d/rndao/structure?view=circles> shows that most people are participating in many workstreams. This is natural when the team is really small but might reduce our effectiveness and ability to deliver value as each workstream becomes more active and attention is spread thin.
Equally, each workstream is right now a single channel but the topics of conversation are multiplying and the number of proposals is growing. Also,
proposals were meant to tag the respective workstream (eg @undefined ) but this is not happening.

A combination of specialisation and trust can give us better focus and better outcomes.

So this proposals puts forward:
- Replace the Workstreams category with a category for each Workstream where the current channel is included and we can also add other channels as needed (e.g. a dedicated channel for Level1 under the Incubation Workstream)
-Divide the proposals channel into a proposal channel per category to be visible to all Onboarded Contributors but where only those who joined that workstream can vote (any Onboarded Contributor can join any workstream at any point)

Please vote your ❤️ out, by reacting with the corresponding emoji in this message:

🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don’t commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread
🤷 I pass on this decision: I don’t have a strong opinion about it and/or others can decide for me, but I want to signal that I’ve seen it",,@undefined,,,"anna-marie#8824,katerinabc#6667,🤷‍♀️&WaKa#6616,Elaheh#4125,RayKanani#0819,☝️&vvorski#4360,paulofonseca#1987,beralios#9619,👍&paulofonseca#1987,🔖"
961925102671376448,THREAD_CREATED,1649411216181,danielo#2815,Start a bi-weekly operations review of Dework board,,,,,
961701488512622682,DEFAULT,1649357902411,RayKanani#0819,"**Proposal: Start a bi-weekly operations review of Dework board**
I'm noticing that some of these cards might be stagnant. I'm wondering what it would look like if bi-weekly we reviewed the board.

Ideally this is async. I see this sync check-in as an opportunity for those that have not updated their card to update it with progress and for the facilitator to move cards that are in the ""in progress"" column but have not been updated into ""to-do""

Dework RnDAO board: https://app.dework.xyz/rndao-1/public-tasks

Please vote by reacting with the corresponding emoji in this message:

🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don’t commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread
🤷 I pass on this decision: I don’t have a strong opinion about it and/or others can decide for me, but I want to signal that I’ve seen it",,,,,"paulofonseca#1987,danielo#2815,🤙&paulofonseca#1987,danielo#2815,☝️&beralios#9619,🤷‍♂️&newbirb#2624,👍"
961593183026950205,DEFAULT,1649332080371,danielo#2815,"**Proposal: add the 5 minute summary of RnDAO to out twitter bio**
the current onboading journey from twitter doesn't give a lot of info before people are ushered into discord, which is already a high commitment. Offering a summary of what we do beforehand could help more people learn about what we do!

the summary for context:<https://intelligent-glove-386.notion.site/5-minute-Summary-on-RnDAO-30902d80eff044a08fd659dea63f257b>
And the current onboarding journey: <https://vimeo.com/696636721/dc3d4bb380>

Please vote by reacting with the corresponding emoji in this message:

🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don’t commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread
🤷 I pass on this decision: I don’t have a strong opinion about it and/or others can decide for me, but I want to signal that I’ve seen it",,,,,"WaKa#6616,G.Gomez#1951,beralios#9619,👍&paulofonseca#1987,🔖"
961157646000476200,DEFAULT,1649228240252,MEE6#4876,"GG Elaheh#4125, you just advanced to level 1!",Elaheh#4125,,,,"danielo#2815,🚀"
960955265140793397,THREAD_CREATED,1649179988895,danielo#2815,Redesigning learning journey,,,,,
960905427221086208,DEFAULT,1649168106609,paulofonseca#1987,"**Proposal: Redesign our contributor onboarding journey on RnDAO (and implement a Level 1 Learning Journey)**

We are spinning up our <#954317661850976276>, and we started with <@!833074850804793415>'s Level1. One of the things we decided was that for both parts (Level1 and RnDAO), the most useful thing right now would be to implement a learning journey of Level 1 for our RnDAO contributor onboarding. 
Also, since we are looking at it, we should think about the whole contributor onboarding journey on RnDAO, from how people discover us to when people are productively and recurrently contributing to RnDAO.

The first step would be to organize a workshop to work on our contributor onboarding journey and see how we could change it and implement Level1 on it.

Please vote your ❤️ out, by reacting with the corresponding emoji in this message:

🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don’t commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread
🤷 I pass on this decision: I don’t have a strong opinion about it and/or others can decide for me, but I want to signal that I’ve seen it",,,,,"newbirb#2624,paulofonseca#1987,G.Gomez#1951,danielo#2815,beralios#9619,abbyd#4499,🤙"
960851432330899506,DEFAULT,1649155233224,G.Gomez#1951,"**Proposal: Restructuring Miro Board**

I have not been able to follow the progress of last week and as I was trying to go over everything that was done on the Miro Board. I'm afraid things are only going to get more convoluted as we progress.

I wanted to do a bit of cleaning up and re-structuring everything by dates which would help me personally and new members to understand all the work that has been done so far.

Miro is a bit laggy already and with the amount of information that we have it will only get worse.  Right now its messy in my opinion.

My proposal is to re-organize everything linearly (left to right) and/or start removing things and making 1 page documents by date which we can store elsewhere (Notion?) for easy access.

I would love to do this alone or with someone ideally to do it faster.


🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don’t commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread
🤷 I pass on this decision: I don’t have a strong opinion about it and/or others can decide for me, but I want to signal that I’ve seen it",,,,,"MrSmith#7206,TheThriller#2193,G.Gomez#1951,UniPuff 🜐🐙#9571,danielo#2815,RayKanani#0819,abbyd#4499,👍&danielo#2815,RayKanani#0819,☝️&beralios#9619,✋&paulofonseca#1987,🔖"
960517683714072626,DEFAULT,1649075661353,danielo#2815,"**Proposal: a process to start new ventures, research projects, workstreams, or other projects/activities within RnDAO**

I've outlined the following process and through this proposal suggest we make it official.
Subsequent proposals would develop suggested templates to map a research project, workstream, etc.

If approved, the document will be placed in Notion on the top category (General Context Documents)

<https://intelligent-glove-386.notion.site/Starting-a-project-workstream-or-venture-within-RnDAO-43e14b302187437f90e0c16aa07c8898>

Please vote your ❤️ out, by reacting with the corresponding emoji in this message:

🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don’t commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread
🤷 I pass on this decision: I don’t have a strong opinion about it and/or others can decide for me, but I want to signal that I’ve seen it",,,,,"vvorski#4360,RayKanani#0819,🤙&newbirb#2624,TheThriller#2193,beralios#9619,👍&paulofonseca#1987,🔖"
958341485177212948,REPLY,1648556815190,paulofonseca#1987,this proposal is on hold until May 3rd,,,paulofonseca#1987,956333396395704411,"WaKa#6616,paulofonseca#1987,🔖"
958298765805101097,REPLY,1648546630098,danielo#2815,this proposal is passed with 4 🤙,,,danielo#2815,955506491656376360,"paulofonseca#1987,RayKanani#0819,🙌"
956333396395704411,DEFAULT,1648078049516,paulofonseca#1987,"**Proposal: Change our name from ""RnDAO"" to...**
yeah... so... hear me out... 🙂

From the beginning of this thing, our name was always something we didn't think much about. It started with R&D for DAOs, and then at a talk <@!795295822534148096> did, someone suggested RnDAO as a representative name for this project. We picked it up, debated a little bit if we should spend time thinking about a name for this, and ended up sticking with RnDAO. Then, we were supposed to present RnDAO at ETH Denver, and I designed some temporary logo for RnDAO, which is the one on this discord server and also the RnDAO transitioning to Research n' DAO animation that is our first tweet (https://twitter.com/RnDAO__/status/1498363206795988995?s=20&t=GpXD2zobN2CZ9Ht81n7iig). 
But... RnDAO is not very ""brandable"", it's not very recognizable, and... it just sounds weird.

On the other side, today marks the 1-month anniversary of our mission statement, ""empower humane collaboration"". These 3 words aim to communicate our mission here, and I think they do it well. It looks like an easy and simple statement to get to. Still, it took us a span of 4 weeks and 3 two hour-long sessions with around 10 different people to collaboratively and humanely come up with the ""empower humane collaboration"" mission statement for RnDAO. You can see all of that process in this Miro frame that <@!833074850804793415> beautifully facilitated (https://miro.com/app/board/uXjVOUBXbkQ=/?moveToWidget=3458764518429644185&cot=14)
To me, this mission statement seems to be the most solid thing we have done here in RnDAO to date.

=================================================================
👉  **Continue reading the story on the thread and then get back here to vote in this message**
=================================================================


So, what is this long-ass proposal that I'm asking you to vote on?

**Do you think we should change our name from ""RnDAO"" to ""Humane DAO""?**

**Pros**:
Humane DAO is a more recognizable name, a more brandable one, and we actually already control the clean Twitter handle, the ENS name, the .org and .xyz domain name, etc...

**Cons**:
It is a name change... it is a lot of work, and it will confuse the people that already follow us. (although it is very much preferable to do this kind of change sooner, rather than later)
Also, it is a big responsibility to shoulder the ""Humane"" word as our name. We should not take that lightly.

**Next Steps**, if approved:
1. Design a brand around this name. I have a few ideas already and sketched them out on that night.
2. Change the ""RnDAO"" name to ""Humane DAO"" everywhere
3. Great Success! 🙂


Please vote your ❤️ out, by reacting with the corresponding emoji in this message:

🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don’t commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread
🤷 I pass on this decision: I don’t have a strong opinion about it and/or others can decide for me, but I want to signal that I’ve seen it",,,,,"newbirb#2624,paulofonseca#1987,RayKanani#0819,abbyd#4499,🤙&G.Gomez#1951,danielo#2815,WhiteFlamingoXXI#0685,👍&UniPuff 🜐🐙#9571,☝🏽"
956008143719125045,THREAD_CREATED,1648000503235,paulofonseca#1987,Student Internship,,,,,
955946125733527562,DEFAULT,1647985716995,MrSmith#7206,"**Proposal: Submit an internship proposal to Cranfield University MSc Management student project**

We have the opportunity to get a student to work on a subject of our choice for 3 months over the summer. Here's the process:
- We define a theme and brief (can be anything related to management - like organisation design)
- The brief is reviewed and approved by Cranfield by the 14th of April
- The projects proposals are released to students on the 19th of April
- Students apply to the projects they want to work on
- RnDAO selects the student 
- The internship should start in early June for 3 months
- It can be paid or not, this is negotiable

Pros:
- Get support on some research project
- Get RnDAO associated with a University giving it credibility in the academic space

Cons:
- Provide support to the student during the internship to create good working conditions

Next steps if approved:
- Define a subject that will be useful to us and fit the guidelines
- Draft the project proposal
 
More info here:
https://www.cranfield.ac.uk/som/masters-courses/management/student-projects-for-management-students

🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don’t commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread
🤷 I pass on this decision: I don’t have a strong opinion about it and/or others can decide for me, but I want to signal that I’ve seen it",,,,,"paulofonseca#1987,abbyd#4499,☝️"
955878886699315223,THREAD_CREATED,1647969685960,danielo#2815,Forum,,,,,
955857966475649084,DEFAULT,1647964698190,UniPuff 🜐🐙#9571,"**Proposal: Forum Setup**

It would be very usefull to setup and an RnDAO *Discourse* sub-domain to keep track of discussions, categorize and archive them.

What is needed:
 - Decide on how the forums will be hosted (hosting service, self-hosting, IPFS node etc).
 - Decide on how much RnDAO is willing to spend for hosting expenses.
 - Who will be responsible for administration and moderation.
 - Forum name, domain name and logo.
 - Structure of the Forum.

🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don’t commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread
🤷 I pass on this decision: I don’t have a strong opinion about it and/or others can decide for me, but I want to signal that I’ve seen it",,,,,"newbirb#2624,🤷&danielo#2815,☝️"
955506491656376360,DEFAULT,1647880900063,danielo#2815,"**Proposal: update to emoji voting system with 48h minimum voting period**

The emoji voting system has so far collected positive feedback, however it also relies in high trust between members as it leaves many questions unanswered. As RnDAO grows, a more robust system is likely to be needed.

This proposal puts forward a 48 hour minimum voting period (from the launch of a proposal), after which, the author of the proposal can reply in a thread on the proposal concluding the voting.
This system thus enable us to campaign for proposals longer if needed, but ensures a minimum time to enable participation.

Please react to this proposal with:
🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don't commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread (explain suggestion in thread)
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread (explain objection in thread)
🤷 I pass on this decision: I don't have a strong opinion about it and/or others can decide for me, but I want to signal that I've seen it",,,,,"newbirb#2624,MrSmith#7206,paulofonseca#1987,RayKanani#0819,katerinabc#6667,🤙"
953956305540890634,DEFAULT,1647511306892,danielo#2815,"**Proposal to incentivise summarising information**
Learning is particularly important for RnDAO as it feeds the value proposition to incubate a venture here (access to high talent density and know-how, amongst  other things)

But Web3 is a firehose of content, and we can easily feel overwhelmed with all the info to consume. But what if we could collaborate our way out of it?

This proposal suggests transforming the <#920707473369878589> into a # learning-summaries channel. This new format would mean:

1) a signal (via upvoting this proposal) that creating summaries of every piece of content shared is valuable (a couple bullet points of key learnings or at least a phrase or two explaining what it's about or why to consume it or not)
2) a process to add the summaries to a wiki/knowledge base (the initial process would be a link to a notion page and instructions on the onboarding journey: update to onboarding doc and also update to the message in <#921468460062605334> )
3) a mechanism to reward summarising. The initial mechanism proposed is to use an emoji (🧑‍🎓 ) for us to react to summaries in the channel (provided a link to the summary in notion too is also added) and and at some point in the future, adding a sourcecred bot to calculate and distributing RnDAO tokens for brain reactions received  in that channel. (we're already collecting data about discord handles and wallet addresses in the airtable)

Please react to this proposal with:
🤙 I commit: I will actively work on the outcomes of this decision
👍 I consent: I have no objections to this being implemented but I don't commit to doing it myself
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread
🤷 I pass on this decision: I don't have a strong opinion about it and/or others can decide for me, but I want to signal that I've seen it",,,,,"newbirb#2624,danielo#2815,WhiteFlamingoXXI#0685,🤙&Adam Stallard#5971,WaKa#6616,paulofonseca#1987,👍&katerinabc#6667,☝️"
953649913261084735,THREAD_CREATED,1647438257280,danielo#2815,incubation workstream,,,,,
953645389993627690,DEFAULT,1647437178849,newbirb#2624,"**Proposal: Create an Incubator workstream and Discord channel (edit: and a Notion category)**

We have recently been exploring the idea of a 'humane incubator' and for Level1 to be the first incubated project (see ""**Proposal: Pilot RnDAO incubator model by incubating Level1**"" earlier in this channel)

I propose that as a followup to this proposal, we create an Incubator workstream and discord channel.

Within this workstream and channel we could start to do things like:
- decide whether we want to have a regular meeting time for Incubation, and when that would be
- decide on incubation activities
- have a set place for discussion and information sharing
- discuss and distribute incubator-related tasks and activities
- .. and much more in the future?

(Prior discussions and resources: https://discord.com/channels/915914985140531240/951845793403383808/951845795550871602, https://discord.com/channels/915914985140531240/943193343221968947/951635131230216213,  https://miro.com/app/board/uXjVOUBXbkQ=/?moveToWidget=3458764520950802040&cot=14) 

Please react to this proposal with:
🤙 I commit: I will actively work on the outcomes of this decision.
👍 I consent: I have no objections to this being implemented but I don't commit to doing it myself.
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread.
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread.
🤷 I pass on this decision: I don't have a strong opinion about it and/or others can decide for me, but I want to signal that I've seen it.",,,,,"danielo#2815,RayKanani#0819,WhiteFlamingoXXI#0685,🤙&paulofonseca#1987,👍"
952943284270039043,THREAD_CREATED,1647269783800,RayKanani#0819,message archives,,,,,
952939798748872735,DEFAULT,1647268952787,paulofonseca#1987,"Hey! I found a bug in our proposal and voting system... the reactions need to be on the main message in this channel. Not in a message inside the thread.
For example, <@!833074850804793415> 's thread above, was already archived, and since the proposal reactions are inside the thread, I could not vote, as seen in this screenshot. I had to send a new message to the thread, this one ( https://discord.com/channels/915914985140531240/951635131230216213/952938847992422453 ) just to revive and unarchive the thread, and then I was able to react and vote on the proposal.",,,,,
952939541583499264,REPLY,1647268891474,MrSmith#7206,"Agreed to test the service but should we define some parameters/objectives for this experiment? As in, should we have a private board for now only, or do you want to use it for public tasks? Everything is possible, but we should avoid just jumping on it without knowing what we're trying to get out of it",,,paulofonseca#1987,952933656991764492,
952933656991764492,DEFAULT,1647267488478,paulofonseca#1987,"**Proposal: Start using DeWork as our task management platform**
Me and <@!411121297633050634> got into a demo call with the DeWork people and it looks to me that we should be using it for a couple of reasons:
1. It integrates with the tools we are already using, aka, Discord and (imports from ) Notion.
2. It feels like a web3 tool. We should experience it to gather awareness of what it feels like to use a web3 tool
3. We actually need a task management platform for our bounty board and for our regular tasks

We need to set it up for RnDAO and start using it in here. We should also do a call with most people to make sure everyone is up to speed on using it.

Please react to this proposal with:
🤙 I commit: I will actively work on the outcomes of this decision.
👍 I consent: I have no objections to this being implemented but I don't commit to doing it myself.
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread.
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread.
🤷 I pass on this decision: I don't have a strong opinion about it and/or others can decide for me, but I want to signal that I've seen it.",,,,,"newbirb#2624,paulofonseca#1987,G.Gomez#1951,RayKanani#0819,🤙&MrSmith#7206,☝️&LilyHG#3421,danielo#2815,katerinabc#6667,WhiteFlamingoXXI#0685,👍"
951635131230216213,DEFAULT,1646957895811,RayKanani#0819,"**Proposal: Pilot RnDAO incubator model by incubating Level1**

**About Level1**
Level1 is a learning and development platform designed for DAOs to help their members become and remain active. The project won the DAO Tooling category of the DAO Global Hackathon at the end of last year.

The project is currently open-source with more info at the links below.
https://github.com/level-1-dao/level-1-dao
https://level1.vercel.app/

Currently Level1 is maintained by myself and has a few technical contributors. The project is currently onboarding researchers and learning journey designers.

Level1 is working towards a pilot with Aragon, currently in final testing stages, and is in talks with OlympusDAO, GiveEth, and Odyssey who are all interesting in using Level1 for community onboarding.

**What is Level1 looking for?**
- An active test bed for decentralized learning and development use cases. This will allow us to listen, learn and iterate faster.
- Vibez. It's lonely being a small team. It's also a heavy lift to implement mission, decision protocols, values, discord setup, knowledge management... All things that I'm inspired by from RnDAO.
- Access to talent. RnDAO currently has 170+ members all from different backgrounds and skillsets. It would be great to be able to tap into this membership in order to co-create the project
- Research. The magic of RnDAO. There are things Level1 would like to do but to do it, it requires a deep understanding of the options and the pros/cons. One of these things is recognizing guides and learners in the platform through potentially a token issuance that allows them to influence the direction of the platform. Another is allowing DAOs that use the platform to have a stake in the platform itself.
- partnerships/grants/paid pilots. RnDAO is building a name in the DAO space. Being able to leverage this to secure grants, partnerships and paid pilots would be a great accelerator.",,,,,"paulofonseca#1987,🔖"
951195510012780548,THREAD_CREATED,1646853081945,paulofonseca#1987,Emoji voting system,,,,,
951192741134598184,DEFAULT,1646852421793,danielo#2815,"**Proposal: update our emoji voting system to separate consent and commit**
We replace the current emoji voting system with the following one:

🤙 I commit: I will actively work on the outcomes of this decision.
👍 I consent: I have no objections to this being implemented but I don't commit to doing it myself.
☝️ I have a suggestion: I would like to share my idea to improve the proposal and I will describe the suggestion in the thread.
✋ I object: I sense that this proposal is not safe to try and I will describe my objection in the thread.
🤷 I pass on this decision: I don't have a strong opinion about it and/or others can decide for me, but I want to signal that I've seen it.

*note that a single person can use multiple emojis (e.g. make a suggestion and also consent/object to the current format)

Please vote on this proposal using the (old) emoji system:
👍  consent and commit
✋ object / see an issue with the proposal (mention it in thread)
☝️ alternative suggestion (mention it in thread)
🤷  don't have a strong opinion about it / others can decide for me (but signal you've seen it)",,,,,"newbirb#2624,MrSmith#7206,WaKa#6616,Drea#4787,paulofonseca#1987,RayKanani#0819,WhiteFlamingoXXI#0685,👍"
949388221685567488,DEFAULT,1646422190830,paulofonseca#1987,"**Proposal: create a bounties channel**
As per the retrospective that we did here: https://miro.com/app/board/uXjVOUBXbkQ=/?moveToWidget=3458764520302518015&cot=14
One of the things we talked about was to have some kind of bounty board (even if unrewarded for now) and <@!411121297633050634> volunteered to set it up.
So we could have a channel in the meantime, where we could start posting some bounties already.

Please react to this proposal with:
👍  consent and commit
✋ object / see an issue with the proposal (mention it in thread)
☝️ alternative suggestion (mention it in thread)
🤷  don't have a strong opinion about it / others can decide for me (but signal you've seen it)",,,,,"newbirb#2624,MrSmith#7206,Drea#4787,paulofonseca#1987,LilyHG#3421,eiman#2676,danielo#2815,RayKanani#0819,WhiteFlamingoXXI#0685,👍"
948657829739384862,DEFAULT,1646248051820,paulofonseca#1987,"**Proposal: have a ""Whip"" that goes around pestering people to vote on these proposals** ☝️ 
Think Frank Underwood in House of Cards season 1. 
Do we need to think about that?

Please react to this proposal with:
👍  consent and commit
✋ object / see an issue with the proposal (mention it in thread)
☝️ alternative suggestion (mention it in thread)
🤷  don't have a strong opinion about it / others can decide for me (but signal you've seen it)",,,,,"paulofonseca#1987,RayKanani#0819,✋&newbirb#2624,danielo#2815,☝️&Adam Stallard#5971,👍"
948656651987210253,THREAD_CREATED,1646247771022,paulofonseca#1987,new community and branding workstream,,,,,
948164764683628584,DEFAULT,1646130495950,danielo#2815,"**Proposal: create a community and branding workstream**
@Onboarded Contributors 

We recently had a proposal approved to start running events, with me and <@!641449673818898472> working on the project we now have some ideas around format and 4 speakers being scheduled.
Equally, Paulo has created an MVP brand and the community architect role has been approved through a previous proposal (appointment pending) and I'm running onboarding calls 1-2 a week.

All this work is mostly operational, and so fits weirdly under the Org Design workstream.

The proposal is then to bring the above (events, community funnel, discord channels architecture, branding) under a single wosktream and hopefully appoint 1-2 leads and a couple of contributors to help advance this work.

Please react to this proposal with:
👍  consent and commit
✋ object / see an issue with the proposal (mention it in thread)
☝️ alternative suggestion (mention it in thread)
🤷  don't have a strong opinion about it / others can decide for me (but signal you've seen it)",,@Onboarded Contributors,,,"newbirb#2624,paulofonseca#1987,G.Gomez#1951,RayKanani#0819,WhiteFlamingoXXI#0685,👍"
946406363213471815,REPLY,1645711260370,danielo#2815,"I'm going with RnDAO__ for now as it has the most votes. If someone would like to suggest a change in the future, it's really easy to implement so feel free to make another proposal 🙂",,,danielo#2815,944256380854997022,"newbirb#2624,paulofonseca#1987,👍"
945045315688468552,THREAD_CREATED,1645386761353,G.Gomez#1951,Twitter Handle,,,,,
944256380854997022,DEFAULT,1645198664631,danielo#2815,"**Proposal: what should our twitter handle be?**

🇦 RnDAO_official
🇧 RnDAO__
🇨 R_n_DAO
☝️ Other (suggest in thread)",,,,,"paulofonseca#1987,LilyHG#3421,RayKanani#0819,WhiteFlamingoXXI#0685,🅱️"
944237160104624141,THREAD_CREATED,1645194082047,paulofonseca#1987,create a delegate for community architecture,,,,,
944167707312533504,DEFAULT,1645177523211,danielo#2815,"**proposal - create a delegate role for community architecture**
Until now, I've unofficially enacted this role. However, there is ambiguity about how decisions should be made and unclear responsibilities (eg Paulo raised s tension about lack of documentation).

This proposal seeks to formally create said role with the following accountabilities:
- define the general architecture of the community (including membership levels)
- implement said architecture on the comms platforms (specially, Discord)
- regularly seek feedback to refine said architecture
- keep up to date documentation about the architecture and rationality for it

The delegate will be elected afterwards, should this proposal be consented to.

Should the proposal face significant opposition, this delegate role will be kept on the Org Design Workstream backlog and work on it left pending until the workstream can get there or until another proposal is made.

Please react with the emoji system to signal accordingly

@undefined",,@undefined,,,"newbirb#2624,paulofonseca#1987,danielo#2815,RayKanani#0819,WhiteFlamingoXXI#0685,👍"
944165114507034664,DEFAULT,1645176905038,danielo#2815,"**Proposal - start a coordinape circle to map our contributions until now**
We have a conversation pending about reward systems, but it will take us some time before we can get there. This proposal is meant to serve us to capture some data about contributions to date (and there after until and if we decide on a new system). The risk of not doing this is increased risk of conflict or failing to acknowledge contributions.

This proposal also sets the creation of a delegate role (not a discord role, just a person(s) with authority delegated to them) to whom RnDAO will entrust the management and calibration of the coordinape circle (eg. Defining epochs length, adding contributors, defining rewards per contributor). The delegate will be elected afterwards, should this proposal be consented to.

Please react with the emoji system to signal accordingly

@undefined",,@undefined,,,"newbirb#2624,MrSmith#7206,WaKa#6616,paulofonseca#1987,RayKanani#0819,WhiteFlamingoXXI#0685,👍"
943958888120733767,THREAD_CREATED,1645127736836,danielo#2815,Core Team role,,,,,
943943879072309349,DEFAULT,1645124158400,paulofonseca#1987,"**Proposal - Core Team Discord Role** 
Should we think about having a “Core Team” role here in discord? We would need to define the criteria to give and take that role, how to automate that attribution mechanism and what access and privileges that role would give to people. And probably some other things I’m not seeing right now. 

So, do we want to think about that? 

Please react to this proposal with:
👍  consent and commit
✋ object / see an issue with the proposal (mention it in thread)
☝️ alternative suggestion (mention it in thread)
🤷  don't have a strong opinion about it / others can decide for me (but signal you've seen it)",,,,,"newbirb#2624,paulofonseca#1987,RayKanani#0819,WhiteFlamingoXXI#0685,👍&beralios#9619,✋"
